Date,Price ($),Units Sold,Promo,Weekday,Competitor Price ($),Season,Time of Day,Revenue ($)
2023-04-19,35.34,1065,No,Wednesday,34.12,Spring,Morning,37637.1
2023-04-19,43.8,501,No,Wednesday,47.31,Spring,Evening,21943.8
2023-04-19,38.62,1133,Yes,Wednesday,33.84,Spring,Night,43756.46
2023-04-19,31.93,1001,No,Wednesday,31.1,Spring,Evening,31961.93
2023-04-19,51.17,753,Yes,Wednesday,47.59,Spring,Morning,38531.01
2023-04-19,42.5,952,No,Wednesday,47.47,Spring,Night,40460.0
2023-04-19,39.93,1116,No,Wednesday,38.14,Spring,Evening,44561.88
2023-04-19,31.6,1179,No,Wednesday,41.7,Spring,Afternoon,37256.4
2023-04-19,35.71,915,Yes,Wednesday,41.39,Spring,Evening,32674.65
2023-04-19,27.2,1297,No,Wednesday,35.16,Spring,Morning,35278.4
2023-04-19,36.46,702,No,Wednesday,32.09,Spring,Afternoon,25594.92
2023-04-19,30.59,1128,No,Wednesday,33.52,Spring,Evening,34505.52
2023-04-19,35.13,931,No,Wednesday,30.97,Spring,Evening,32706.03
2023-04-19,32.86,1182,Yes,Wednesday,32.21,Spring,Morning,38840.52
2023-04-19,28.71,842,No,Wednesday,31.49,Spring,Morning,24173.82
2023-04-19,31.09,1012,No,Wednesday,35.84,Spring,Evening,31463.08
2023-04-20,33.5,881,No,Thursday,40.68,Spring,Morning,29513.5
2023-04-20,38.29,770,No,Thursday,35.64,Spring,Morning,29483.3
2023-04-20,32.68,753,No,Thursday,39.12,Spring,Afternoon,24608.04
2023-04-20,28.41,1100,No,Thursday,26.03,Spring,Morning,31251.0
2023-04-20,37.66,968,No,Thursday,38.3,Spring,Afternoon,36454.88
2023-04-20,36.73,599,No,Thursday,36.04,Spring,Evening,22001.27
2023-04-20,38.96,932,No,Thursday,38.5,Spring,Night,36310.72
2023-04-20,46.31,892,No,Thursday,49.27,Spring,Evening,41308.52
2023-04-20,25.09,1140,Yes,Thursday,14.51,Spring,Morning,28602.6
2023-04-20,41.59,498,No,Thursday,35.15,Spring,Morning,20711.82
2023-04-20,40.54,990,No,Thursday,47.61,Spring,Afternoon,40134.6
2023-04-20,38.71,982,Yes,Thursday,40.04,Spring,Afternoon,38013.22
2023-04-20,39.25,868,Yes,Thursday,33.66,Spring,Evening,34069.0
2023-04-20,36.36,1301,Yes,Thursday,41.03,Spring,Evening,47304.36
2023-04-20,32.15,1016,No,Thursday,36.49,Spring,Afternoon,32664.4
2023-04-20,41.31,569,No,Thursday,36.14,Spring,Afternoon,23505.39
2023-04-20,41.62,1175,Yes,Thursday,36.11,Spring,Evening,48903.5
2023-04-20,36.68,1212,Yes,Thursday,46.3,Spring,Morning,44456.16
2023-04-20,34.41,722,No,Thursday,30.64,Spring,Afternoon,24844.02
2023-04-20,52.74,436,Yes,Thursday,46.28,Spring,Afternoon,22994.64
2023-04-20,35.56,817,No,Thursday,28.26,Spring,Afternoon,29052.52
2023-04-21,43.86,516,No,Friday,51.41,Spring,Evening,22631.76
2023-04-21,33.72,895,No,Friday,37.14,Spring,Afternoon,30179.4
2023-04-21,23.37,999,No,Friday,28.05,Spring,Afternoon,23346.63
2023-04-21,24.34,1337,No,Friday,25.14,Spring,Afternoon,32542.58
2023-04-21,29.36,1105,No,Friday,28.29,Spring,Evening,32442.8
2023-04-21,45.76,777,No,Friday,48.02,Spring,Afternoon,35555.52
2023-04-21,39.4,524,No,Friday,42.56,Spring,Afternoon,20645.6
2023-04-21,41.41,799,No,Friday,41.6,Spring,Afternoon,33086.59
2023-04-21,27.6,908,No,Friday,21.96,Spring,Afternoon,25060.8
2023-04-21,39.13,651,No,Friday,34.24,Spring,Afternoon,25473.63
2023-04-21,43.32,740,No,Friday,42.59,Spring,Evening,32056.8
2023-04-21,25.89,1177,No,Friday,21.33,Spring,Evening,30472.53
2023-04-21,42.11,624,No,Friday,41.75,Spring,Afternoon,26276.64
2023-04-21,30.24,636,No,Friday,24.47,Spring,Afternoon,19232.64
2023-04-21,40.55,556,No,Friday,46.26,Spring,Evening,22545.8
2023-04-21,33.04,1183,Yes,Friday,26.59,Spring,Afternoon,39086.32
2023-04-21,40.47,748,No,Friday,41.15,Spring,Evening,30271.56
2023-04-21,40.55,800,No,Friday,43.67,Spring,Morning,32440.0
2023-04-21,41.97,491,No,Friday,37.61,Spring,Night,20607.27
2023-04-21,28.71,1067,Yes,Friday,22.0,Spring,Evening,30633.57
2023-04-21,33.19,749,No,Friday,33.65,Spring,Evening,24859.31
2023-04-21,36.28,715,No,Friday,31.45,Spring,Afternoon,25940.2
2023-04-21,35.86,902,No,Friday,28.86,Spring,Afternoon,32345.72
2023-04-21,51.2,763,No,Friday,46.01,Spring,Evening,39065.6
2023-04-21,27.08,1205,No,Friday,20.84,Spring,Morning,32631.4
2023-04-21,27.53,805,No,Friday,24.32,Spring,Afternoon,22161.65
2023-04-21,35.83,1306,Yes,Friday,41.22,Spring,Afternoon,46793.98
2023-04-21,32.46,1250,No,Friday,33.86,Spring,Evening,40575.0
2023-04-21,34.86,1047,No,Friday,41.92,Spring,Night,36498.42
2023-04-21,28.84,830,No,Friday,30.37,Spring,Morning,23937.2
2023-04-21,35.6,913,No,Friday,21.61,Spring,Morning,32502.8
2023-04-21,36.08,864,No,Friday,37.58,Spring,Evening,31173.12
2023-04-21,39.97,694,No,Friday,38.04,Spring,Afternoon,27739.18
2023-04-21,34.29,928,No,Friday,43.23,Spring,Evening,31821.12
2023-04-22,31.14,1307,Yes,Saturday,37.0,Spring,Evening,40699.98
2023-04-22,37.52,1112,No,Saturday,43.19,Spring,Night,41722.24
2023-04-22,28.88,1004,No,Saturday,15.41,Spring,Evening,28995.52
2023-04-22,31.8,1350,No,Saturday,34.31,Spring,Afternoon,42930.0
2023-04-22,26.62,1172,No,Saturday,18.81,Spring,Morning,31198.64
2023-04-22,36.93,1344,Yes,Saturday,40.58,Spring,Evening,49633.92
2023-04-22,35.81,1108,No,Saturday,30.07,Spring,Afternoon,39677.48
2023-04-22,31.94,984,No,Saturday,36.29,Spring,Afternoon,31428.96
2023-04-22,36.85,1392,Yes,Saturday,41.68,Spring,Morning,51295.2
2023-04-22,32.43,1251,Yes,Saturday,35.5,Spring,Evening,40569.93
2023-04-22,35.01,1101,Yes,Saturday,35.03,Spring,Night,38546.01
2023-04-22,34.49,1353,No,Saturday,33.29,Spring,Afternoon,46664.97
2023-04-22,26.82,1163,No,Saturday,28.75,Spring,Afternoon,31191.66
2023-04-22,44.36,830,No,Saturday,44.59,Spring,Morning,36818.8
2023-04-22,39.56,1408,No,Saturday,39.3,Spring,Morning,55700.48
2023-04-22,37.86,1038,No,Saturday,40.95,Spring,Morning,39298.68
2023-04-22,34.45,1240,No,Saturday,36.38,Spring,Afternoon,42718.0
2023-04-22,42.64,1062,Yes,Saturday,44.84,Spring,Morning,45283.68
2023-04-22,39.11,1231,No,Saturday,34.08,Spring,Morning,48144.41
2023-04-22,44.62,1076,No,Saturday,45.58,Spring,Morning,48011.12
2023-04-22,28.49,1065,No,Saturday,15.16,Spring,Afternoon,30341.85
2023-04-22,36.23,1341,No,Saturday,38.08,Spring,Morning,48584.43
2023-04-22,36.86,1318,Yes,Saturday,42.24,Spring,Night,48581.48
2023-04-22,39.31,1498,No,Saturday,49.61,Spring,Evening,58886.38
2023-04-22,40.38,745,No,Saturday,37.52,Spring,Afternoon,30083.1
2023-04-22,42.4,939,No,Saturday,47.37,Spring,Evening,39813.6
2023-04-22,30.93,1139,No,Saturday,34.48,Spring,Morning,35229.27
2023-04-22,27.35,1496,Yes,Saturday,25.47,Spring,Afternoon,40915.6
2023-04-23,39.48,1158,No,Sunday,46.6,Spring,Evening,45717.84
2023-04-23,34.33,1304,Yes,Sunday,27.69,Spring,Evening,44766.32
2023-04-23,28.15,1330,Yes,Sunday,26.43,Spring,Evening,37439.5
2023-04-23,41.24,1070,No,Sunday,48.59,Spring,Evening,44126.8
2023-04-23,36.17,957,No,Sunday,36.51,Spring,Evening,34614.69
2023-04-23,31.81,1447,No,Sunday,34.23,Spring,Morning,46029.07
2023-04-23,25.81,1152,No,Sunday,17.76,Spring,Afternoon,29733.12
2023-04-23,33.45,1125,No,Sunday,36.02,Spring,Evening,37631.25
2023-04-23,32.09,1328,No,Sunday,45.13,Spring,Afternoon,42615.52
2023-04-23,31.77,1345,No,Sunday,25.75,Spring,Morning,42730.65
2023-04-23,25.04,1784,Yes,Sunday,28.62,Spring,Night,44671.36
2023-04-23,29.82,976,No,Sunday,20.86,Spring,Afternoon,29104.32
2023-04-23,38.67,777,No,Sunday,40.26,Spring,Afternoon,30046.59
2023-04-23,33.67,990,No,Sunday,48.7,Spring,Morning,33333.3
2023-04-23,29.07,1386,Yes,Sunday,37.61,Spring,Evening,40291.02
2023-04-23,34.02,1314,No,Sunday,31.76,Spring,Evening,44702.28
2023-04-23,41.62,934,No,Sunday,42.67,Spring,Night,38873.08
2023-04-23,38.98,1353,Yes,Sunday,51.4,Spring,Evening,52739.94
2023-04-23,40.24,1215,Yes,Sunday,46.07,Spring,Evening,48891.6
2023-04-23,36.19,1260,No,Sunday,34.07,Spring,Morning,45599.4
2023-04-23,36.97,1180,No,Sunday,38.49,Spring,Afternoon,43624.6
2023-04-23,45.58,889,Yes,Sunday,38.26,Spring,Evening,40520.62
2023-04-23,32.44,662,No,Sunday,27.99,Spring,Night,21475.28
2023-04-23,50.64,1046,Yes,Sunday,48.43,Spring,Evening,52969.44
2023-04-23,41.72,1165,No,Sunday,45.56,Spring,Morning,48603.8
2023-04-23,35.51,1240,No,Sunday,25.99,Spring,Evening,44032.4
2023-04-23,37.94,1051,Yes,Sunday,36.44,Spring,Morning,39874.94
2023-04-23,25.3,1704,No,Sunday,26.8,Spring,Night,43111.2
2023-04-23,34.63,1372,Yes,Sunday,41.26,Spring,Morning,47512.36
2023-04-23,34.69,1327,No,Sunday,38.44,Spring,Afternoon,46033.63
2023-04-23,40.44,1292,No,Sunday,37.78,Spring,Morning,52248.48
2023-04-23,39.05,1048,No,Sunday,34.37,Spring,Morning,40924.4
2023-04-23,40.58,1066,No,Sunday,33.25,Spring,Evening,43258.28
2023-04-23,35.78,560,No,Sunday,24.93,Spring,Afternoon,20036.8
2023-04-24,39.62,843,No,Monday,46.34,Spring,Afternoon,33399.66
2023-04-24,37.55,1058,Yes,Monday,38.11,Spring,Evening,39727.9
2023-04-24,35.73,1323,Yes,Monday,37.64,Spring,Afternoon,47270.79
2023-04-24,39.5,695,No,Monday,36.37,Spring,Morning,27452.5
2023-04-24,35.88,834,No,Monday,36.02,Spring,Afternoon,29923.92
2023-04-24,43.41,731,No,Monday,43.39,Spring,Evening,31732.71
2023-04-24,45.1,898,No,Monday,52.28,Spring,Afternoon,40499.8
2023-04-24,38.85,1122,Yes,Monday,41.8,Spring,Night,43589.7
2023-04-24,32.86,1085,No,Monday,33.63,Spring,Night,35653.1
2023-04-24,21.32,1168,No,Monday,27.14,Spring,Morning,24901.76
2023-04-24,41.64,897,Yes,Monday,39.75,Spring,Afternoon,37351.08
2023-04-24,33.69,1243,No,Monday,35.46,Spring,Night,41876.67
2023-04-24,32.15,990,No,Monday,35.29,Spring,Evening,31828.5
2023-04-24,35.06,491,No,Monday,37.8,Spring,Afternoon,17214.46
2023-04-24,40.37,864,No,Monday,47.21,Spring,Afternoon,34879.68
2023-04-24,35.68,625,No,Monday,24.62,Spring,Morning,22300.0
2023-04-24,38.05,987,No,Monday,38.02,Spring,Afternoon,37555.35
2023-04-24,40.52,907,No,Monday,41.61,Spring,Evening,36751.64
2023-04-24,32.58,1122,No,Monday,29.47,Spring,Evening,36554.76
2023-04-24,33.42,911,No,Monday,35.93,Spring,Evening,30445.62
2023-04-24,30.61,889,No,Monday,29.65,Spring,Afternoon,27212.29
2023-04-24,30.55,1142,No,Monday,31.24,Spring,Morning,34888.1
2023-04-24,35.69,907,No,Monday,35.37,Spring,Evening,32370.83
2023-04-24,28.79,1082,No,Monday,29.58,Spring,Evening,31150.78
2023-04-24,30.07,1369,Yes,Monday,38.09,Spring,Morning,41165.83
2023-04-24,24.21,1117,No,Monday,28.19,Spring,Afternoon,27042.57
2023-04-24,26.85,971,No,Monday,29.16,Spring,Morning,26071.35
2023-04-24,29.31,936,No,Monday,36.74,Spring,Evening,27434.16
2023-04-25,39.22,404,No,Tuesday,41.59,Spring,Morning,15844.88
2023-04-25,30.09,950,Yes,Tuesday,31.68,Spring,Afternoon,28585.5
2023-04-25,44.32,575,No,Tuesday,41.92,Spring,Afternoon,25484.0
2023-04-25,21.56,1106,No,Tuesday,16.45,Spring,Afternoon,23845.36
2023-04-25,44.84,831,No,Tuesday,50.84,Spring,Night,37262.04
2023-04-25,43.27,703,No,Tuesday,40.19,Spring,Night,30418.81
2023-04-25,38.45,944,No,Tuesday,34.86,Spring,Morning,36296.8
2023-04-25,35.57,810,No,Tuesday,30.25,Spring,Morning,28811.7
2023-04-25,28.54,935,No,Tuesday,18.8,Spring,Afternoon,26684.9
2023-04-25,29.19,902,No,Tuesday,27.91,Spring,Night,26329.38
2023-04-25,24.3,1329,No,Tuesday,27.72,Spring,Night,32294.7
2023-04-25,46.77,797,Yes,Tuesday,44.78,Spring,Evening,37275.69
2023-04-25,35.9,949,No,Tuesday,30.94,Spring,Evening,34069.1
2023-04-25,28.6,792,No,Tuesday,25.39,Spring,Afternoon,22651.2
2023-04-25,38.04,952,Yes,Tuesday,31.24,Spring,Morning,36214.08
2023-04-25,38.04,762,No,Tuesday,34.48,Spring,Afternoon,28986.48
2023-04-25,40.94,384,No,Tuesday,31.25,Spring,Morning,15720.96
2023-04-25,38.65,927,No,Tuesday,42.9,Spring,Night,35828.55
2023-04-25,38.97,1099,Yes,Tuesday,38.28,Spring,Evening,42828.03
2023-04-25,34.18,894,No,Tuesday,37.33,Spring,Evening,30556.92
2023-04-26,35.0,951,No,Wednesday,35.01,Spring,Afternoon,33285.0
2023-04-26,42.84,847,No,Wednesday,48.7,Spring,Night,36285.48
2023-04-26,38.46,876,No,Wednesday,35.15,Spring,Morning,33690.96
2023-04-26,28.85,939,No,Wednesday,29.77,Spring,Morning,27090.15
2023-04-26,33.99,1189,Yes,Wednesday,32.46,Spring,Afternoon,40414.11
2023-04-26,33.79,944,No,Wednesday,37.05,Spring,Evening,31897.76
2023-04-26,37.5,1095,Yes,Wednesday,35.97,Spring,Morning,41062.5
2023-04-26,35.04,657,No,Wednesday,42.91,Spring,Morning,23021.28
2023-04-26,30.95,609,No,Wednesday,29.12,Spring,Evening,18848.55
2023-04-26,31.38,904,Yes,Wednesday,21.75,Spring,Night,28367.52
2023-04-26,36.84,1075,No,Wednesday,37.13,Spring,Morning,39603.0
2023-04-26,35.96,539,No,Wednesday,36.18,Spring,Evening,19382.44
2023-04-26,35.52,1041,Yes,Wednesday,36.77,Spring,Afternoon,36976.32
2023-04-26,35.61,676,No,Wednesday,52.25,Spring,Morning,24072.36
2023-04-26,32.03,1279,No,Wednesday,32.63,Spring,Morning,40966.37
2023-04-26,33.33,949,No,Wednesday,33.67,Spring,Night,31630.17
2023-04-26,35.92,1188,Yes,Wednesday,37.88,Spring,Morning,42672.96
2023-04-26,33.52,906,No,Wednesday,33.24,Spring,Afternoon,30369.12
2023-04-26,30.96,1372,No,Wednesday,42.7,Spring,Evening,42477.12
2023-04-26,28.81,1108,No,Wednesday,22.82,Spring,Evening,31921.48
2023-04-26,31.99,926,No,Wednesday,31.35,Spring,Night,29622.74
2023-04-26,41.03,1033,No,Wednesday,45.57,Spring,Evening,42383.99
2023-04-26,36.64,934,No,Wednesday,34.26,Spring,Morning,34221.76
2023-04-26,30.99,1084,No,Wednesday,30.89,Spring,Afternoon,33593.16
2023-04-26,26.51,1314,No,Wednesday,30.24,Spring,Evening,34834.14
2023-04-26,40.58,628,No,Wednesday,42.48,Spring,Afternoon,25484.24
2023-04-26,40.86,710,No,Wednesday,32.38,Spring,Night,29010.6
2023-04-26,40.12,864,No,Wednesday,37.99,Spring,Afternoon,34663.68
2023-04-26,36.85,919,No,Wednesday,30.59,Spring,Morning,33865.15
2023-04-26,41.27,525,No,Wednesday,39.25,Spring,Evening,21666.75
2023-04-26,33.41,648,No,Wednesday,25.9,Spring,Afternoon,21649.68
2023-04-26,32.64,979,No,Wednesday,32.96,Spring,Morning,31954.56
2023-04-27,37.41,631,No,Thursday,26.64,Spring,Night,23605.71
2023-04-27,33.76,805,No,Thursday,25.8,Spring,Evening,27176.8
2023-04-27,21.67,1160,Yes,Thursday,29.53,Spring,Afternoon,25137.2
2023-04-27,34.88,966,No,Thursday,42.45,Spring,Afternoon,33694.08
2023-04-27,42.52,613,No,Thursday,47.77,Spring,Evening,26064.76
2023-04-27,31.98,1312,No,Thursday,35.24,Spring,Night,41957.76
2023-04-27,28.8,1140,No,Thursday,25.17,Spring,Morning,32832.0
2023-04-27,29.48,974,No,Thursday,29.63,Spring,Morning,28713.52
2023-04-27,42.97,904,Yes,Thursday,47.72,Spring,Afternoon,38844.88
2023-04-27,32.34,1068,No,Thursday,36.74,Spring,Evening,34539.12
2023-04-27,31.0,1164,No,Thursday,31.0,Spring,Evening,36084.0
2023-04-27,34.24,1012,No,Thursday,36.66,Spring,Morning,34650.88
2023-04-27,38.66,628,No,Thursday,35.36,Spring,Night,24278.48
2023-04-27,30.85,857,No,Thursday,27.59,Spring,Afternoon,26438.45
2023-04-27,33.83,1049,No,Thursday,38.62,Spring,Evening,35487.67
2023-04-27,34.15,731,No,Thursday,36.74,Spring,Evening,24963.65
2023-04-27,36.58,1023,Yes,Thursday,36.53,Spring,Afternoon,37421.34
2023-04-27,28.94,830,No,Thursday,21.71,Spring,Evening,24020.2
2023-04-27,32.07,1345,No,Thursday,43.66,Spring,Afternoon,43134.15
2023-04-27,29.44,1124,No,Thursday,27.94,Spring,Afternoon,33090.56
2023-04-27,26.45,922,No,Thursday,20.03,Spring,Afternoon,24386.9
2023-04-27,42.1,558,No,Thursday,42.74,Spring,Morning,23491.8
2023-04-27,33.6,944,No,Thursday,36.68,Spring,Morning,31718.4
2023-04-27,30.85,878,No,Thursday,21.83,Spring,Evening,27086.3
2023-04-27,26.99,770,No,Thursday,32.39,Spring,Afternoon,20782.3
2023-04-27,48.18,447,No,Thursday,46.38,Spring,Morning,21536.46
2023-04-27,35.6,929,No,Thursday,43.45,Spring,Evening,33072.4
2023-04-27,30.57,1270,No,Thursday,40.26,Spring,Evening,38823.9
2023-04-27,33.13,1009,No,Thursday,32.4,Spring,Afternoon,33428.17
2023-04-27,45.31,743,No,Thursday,54.84,Spring,Evening,33665.33
2023-04-27,38.46,1060,No,Thursday,28.83,Spring,Afternoon,40767.6
2023-04-28,25.07,1116,No,Friday,23.83,Spring,Afternoon,27978.12
2023-04-28,27.6,1324,No,Friday,34.38,Spring,Afternoon,36542.4
2023-04-28,33.48,949,No,Friday,25.32,Spring,Afternoon,31772.52
2023-04-28,32.83,888,No,Friday,30.0,Spring,Evening,29153.04
2023-04-28,38.59,1097,Yes,Friday,38.9,Spring,Morning,42333.23
2023-04-28,41.97,754,No,Friday,32.56,Spring,Morning,31645.38
2023-04-28,37.86,789,No,Friday,31.86,Spring,Morning,29871.54
2023-04-28,35.46,1015,No,Friday,41.73,Spring,Afternoon,35991.9
2023-04-28,30.41,1286,Yes,Friday,35.01,Spring,Evening,39107.26
2023-04-28,35.21,999,Yes,Friday,23.63,Spring,Afternoon,35174.79
2023-04-28,31.44,1070,No,Friday,27.9,Spring,Night,33640.8
2023-04-28,34.39,1020,No,Friday,46.78,Spring,Evening,35077.8
2023-04-28,32.96,952,No,Friday,29.23,Spring,Morning,31377.92
2023-04-28,32.86,665,No,Friday,27.89,Spring,Morning,21851.9
2023-04-28,33.22,1359,No,Friday,37.95,Spring,Morning,45145.98
2023-04-28,43.37,783,No,Friday,46.7,Spring,Morning,33958.71
2023-04-28,26.24,914,No,Friday,23.24,Spring,Afternoon,23983.36
2023-04-28,23.09,871,No,Friday,23.67,Spring,Evening,20111.39
2023-04-28,31.36,838,No,Friday,24.88,Spring,Evening,26279.68
2023-04-28,44.18,925,No,Friday,42.86,Spring,Afternoon,40866.5
2023-04-28,36.51,1105,Yes,Friday,40.12,Spring,Morning,40343.55
2023-04-28,32.94,617,No,Friday,37.4,Spring,Evening,20323.98
2023-04-28,33.72,1160,No,Friday,31.23,Spring,Afternoon,39115.2
2023-04-28,32.03,1070,No,Friday,34.28,Spring,Afternoon,34272.1
2023-04-28,32.61,978,No,Friday,37.41,Spring,Afternoon,31892.58
2023-04-28,36.87,1225,Yes,Friday,33.31,Spring,Morning,45165.75
2023-04-28,34.72,588,No,Friday,38.83,Spring,Evening,20415.36
2023-04-28,42.54,940,No,Friday,44.95,Spring,Evening,39987.6
2023-04-28,38.27,998,Yes,Friday,40.97,Spring,Afternoon,38193.46
2023-04-28,25.74,1283,Yes,Friday,27.99,Spring,Evening,33024.42
2023-04-28,33.43,980,Yes,Friday,37.19,Spring,Afternoon,32761.4
2023-04-28,41.7,540,No,Friday,26.78,Spring,Morning,22518.0
2023-04-28,31.4,1021,No,Friday,24.23,Spring,Evening,32059.4
2023-04-28,36.58,876,No,Friday,31.51,Spring,Night,32044.08
2023-04-28,30.36,653,No,Friday,21.39,Spring,Night,19825.08
2023-04-28,33.14,699,No,Friday,35.81,Spring,Morning,23164.86
2023-04-29,31.51,1325,No,Saturday,42.55,Spring,Evening,41750.75
2023-04-29,43.91,1115,No,Saturday,48.92,Spring,Evening,48959.65
2023-04-29,45.1,808,No,Saturday,48.6,Spring,Night,36440.8
2023-04-29,32.62,1284,No,Saturday,38.18,Spring,Morning,41884.08
2023-04-29,33.44,1501,No,Saturday,42.64,Spring,Afternoon,50193.44
2023-04-29,36.74,837,No,Saturday,41.79,Spring,Morning,30751.38
2023-04-29,40.08,1344,Yes,Saturday,41.03,Spring,Morning,53867.52
2023-04-29,49.56,875,No,Saturday,51.25,Spring,Morning,43365.0
2023-04-29,35.5,1007,No,Saturday,27.33,Spring,Evening,35748.5
2023-04-29,31.03,1593,No,Saturday,34.26,Spring,Night,49430.79
2023-04-29,36.11,1065,No,Saturday,38.27,Spring,Morning,38457.15
2023-04-29,34.71,1086,No,Saturday,40.92,Spring,Night,37695.06
2023-04-29,35.4,955,No,Saturday,38.44,Spring,Afternoon,33807.0
2023-04-29,33.16,1297,No,Saturday,26.35,Spring,Morning,43008.52
2023-04-29,34.46,968,No,Saturday,27.0,Spring,Afternoon,33357.28
2023-04-29,34.64,1231,No,Saturday,38.56,Spring,Afternoon,42641.84
2023-04-29,41.94,864,No,Saturday,46.58,Spring,Evening,36236.16
2023-04-29,36.04,1154,Yes,Saturday,41.18,Spring,Evening,41590.16
2023-04-29,33.72,986,No,Saturday,31.28,Spring,Afternoon,33247.92
2023-04-29,33.9,1000,No,Saturday,37.76,Spring,Afternoon,33900.0
2023-04-29,26.79,1391,No,Saturday,32.05,Spring,Afternoon,37264.89
2023-04-29,31.95,1453,Yes,Saturday,36.31,Spring,Evening,46423.35
2023-04-29,28.4,1291,No,Saturday,20.28,Spring,Night,36664.4
2023-04-30,45.75,1015,No,Sunday,44.57,Spring,Evening,46436.25
2023-04-30,49.67,1036,No,Sunday,47.2,Spring,Morning,51458.12
2023-04-30,30.63,1566,Yes,Sunday,20.91,Spring,Afternoon,47966.58
2023-04-30,44.93,1060,No,Sunday,54.36,Spring,Afternoon,47625.8
2023-04-30,32.69,1115,No,Sunday,16.43,Spring,Afternoon,36449.35
2023-04-30,43.32,951,No,Sunday,35.13,Spring,Evening,41197.32
2023-04-30,34.57,823,No,Sunday,34.44,Spring,Evening,28451.11
2023-04-30,32.65,1368,No,Sunday,44.31,Spring,Afternoon,44665.2
2023-04-30,43.37,993,No,Sunday,39.33,Spring,Afternoon,43066.41
2023-04-30,44.01,766,No,Sunday,43.45,Spring,Night,33711.66
2023-04-30,39.09,570,No,Sunday,30.25,Spring,Evening,22281.3
2023-04-30,39.97,894,No,Sunday,39.79,Spring,Morning,35733.18
2023-04-30,28.1,1193,No,Sunday,25.37,Spring,Afternoon,33523.3
2023-04-30,37.97,879,No,Sunday,34.79,Spring,Afternoon,33375.63
2023-04-30,34.44,961,No,Sunday,38.09,Spring,Morning,33096.84
2023-04-30,42.44,1144,No,Sunday,43.61,Spring,Morning,48551.36
2023-04-30,44.84,813,No,Sunday,42.83,Spring,Evening,36454.92
2023-04-30,47.8,690,No,Sunday,52.27,Spring,Morning,32982.0
2023-04-30,35.17,1343,No,Sunday,36.97,Spring,Morning,47233.31
2023-04-30,35.89,1092,No,Sunday,43.01,Spring,Morning,39191.88
2023-04-30,34.45,1168,No,Sunday,29.18,Spring,Morning,40237.6
2023-04-30,47.4,933,No,Sunday,60.36,Spring,Evening,44224.2
2023-04-30,36.82,1232,No,Sunday,37.35,Spring,Afternoon,45362.24
2023-04-30,36.28,1328,No,Sunday,37.26,Spring,Afternoon,48179.84
2023-05-01,38.19,993,No,Monday,33.33,Spring,Morning,37922.67
2023-05-01,37.54,1002,Yes,Monday,37.6,Spring,Evening,37615.08
2023-05-01,26.77,1022,No,Monday,23.3,Spring,Morning,27358.94
2023-05-01,36.15,684,No,Monday,33.65,Spring,Afternoon,24726.6
2023-05-01,38.52,1045,No,Monday,39.54,Spring,Evening,40253.4
2023-05-01,40.06,708,No,Monday,37.39,Spring,Evening,28362.48
2023-05-01,32.4,605,No,Monday,34.04,Spring,Morning,19602.0
2023-05-01,29.37,1327,Yes,Monday,21.98,Spring,Morning,38973.99
2023-05-01,34.82,1081,Yes,Monday,41.92,Spring,Morning,37640.42
2023-05-01,39.43,906,No,Monday,39.11,Spring,Morning,35723.58
2023-05-01,21.24,1185,No,Monday,30.0,Spring,Evening,25169.4
2023-05-01,22.54,1167,No,Monday,18.81,Spring,Morning,26304.18
2023-05-01,40.3,1047,No,Monday,43.03,Spring,Morning,42194.1
2023-05-01,34.26,1087,No,Monday,28.22,Spring,Evening,37240.62
2023-05-01,27.54,946,No,Monday,27.53,Spring,Afternoon,26052.84
2023-05-01,35.84,464,No,Monday,21.13,Spring,Morning,16629.76
2023-05-01,40.56,872,No,Monday,39.91,Spring,Evening,35368.32
2023-05-01,42.43,512,No,Monday,36.12,Spring,Morning,21724.16
2023-05-01,38.94,1108,No,Monday,36.85,Spring,Morning,43145.52
2023-05-01,32.72,915,No,Monday,28.25,Spring,Morning,29938.8
2023-05-01,43.2,759,No,Monday,42.83,Spring,Evening,32788.8
2023-05-02,47.07,796,No,Tuesday,58.13,Spring,Afternoon,37467.72
2023-05-02,32.6,1305,No,Tuesday,37.36,Spring,Evening,42543.0
2023-05-02,30.05,1203,No,Tuesday,36.76,Spring,Afternoon,36150.15
2023-05-02,39.19,1240,Yes,Tuesday,35.2,Spring,Morning,48595.6
2023-05-02,43.39,767,No,Tuesday,47.55,Spring,Evening,33280.13
2023-05-02,34.44,716,No,Tuesday,36.77,Spring,Night,24659.04
2023-05-02,40.52,724,No,Tuesday,45.1,Spring,Evening,29336.48
2023-05-02,43.38,857,No,Tuesday,47.72,Spring,Morning,37176.66
2023-05-02,37.02,671,No,Tuesday,29.77,Spring,Afternoon,24840.42
